40,Cannabis,"420, bcbud, blunt, bud, cana, canna, cannabinoid, cannabis, cannibis, cannibus, cbd, charas, cheeba, chiba, chronic, clone, compassion, cronik, cush, dispensary, dispense, edible, fourtwenty, fourtwozero, ganja, hash, hashish, headshop, headstore, indica, kronic, kush, leaf, marihuana, marijane, marijayne, marijuana, maryjane, maryjayne, medicinal, pot, reef, reefer, ruderalls, sativa, shatter, terpene, thc, toke, weed","420, bcbud, blunt, bud, cana, canna, cannabi, cannabinoid, cannibi, cannibus, cbd, chara, cheeba, chiba, chronic, clone, compass, cronik, cush, dispens, dispensari, edibl, fourtwenti, fourtwozero, ganja, hash, hashish, headshop, headstor, indica, kronic, kush, leaf, marihuana, marijan, marijayn, marijuana, maryjan, maryjayn, medicin, pot, reef, reefer, ruderal, sativa, shatter, terpen, thc, toke, weed","terpene added Sept 11, 2018 (DB)",t
41,Numbers Sub,"43, 43rd, fortythird, fortythree, fourthree, fourthreerd, xliii","43, 43rd, fortythird, fortythre, fourthre, fourthreerd, xliii",,t
42,Numbers Sub,"43, 43th, fortythird, fortythree, fourthree, fourthreed, xliii","43, 43th, fortythird, fortythre, fourthre, xliii",,t
43,Numbers Sub,"44, 44th, fortyfour, fortyfourth, fourfour, fourfourth, xliv","44, 44th, fortyfour, fortyfourth, fourfour, fourfourth, xliv",,t
44,Numbers Sub,"45, 45th, fortyfifth, fortyfive, fourfive, fourfiveth, xlv","45, 45th, fortyf, fortyfifth, fourfiv, fourfiveth, xlv",,t
45,Numbers Sub,"46, 46th, fortysix, fortysixth, foursix, foursixth, xlvi","46, 46th, fortysix, fortysixth, foursix, foursixth, xlvi",,t
920,Word Sub,"suite, sweet","suit, sweet",,t
46,Numbers Sub,"47, 47th, fortyseven, fortyseventh, fourseven, fourseventh, xlvii","47, 47th, fortyseven, fortyseventh, fourseven, fourseventh, xlvii",,t
47,Numbers Sub,"48, 48th, fortyeight, fortyeighth, foureight, foureighth, xlviii","48, 48th, fortyeight, fortyeighth, foureight, foureighth, xlviii",,t
48,Numbers Sub,"49, 49th, fortynine, fortyninth, fournine, fournineth, xlix","49, 49th, fortynin, fortyninth, fournin, fournineth, xlix",,t
49,Word Sub,"4mula, 4mulas, formula, fourmula","4mula, formula, fourmula",,t
50,Numbers Sub,"4th, fourth","4th, fourth",,t
51,Off Road,"4by4, 4x4, allterrain, atv, backcountry, backroader, backroading, fourbyfour, fourxfour, offroad, orv, overland, quad","4by4, 4x4, allterrain, atv, backcountri, backroad, fourbyfour, fourxfour, offroad, orv, overland, quad",,t
52,Numbers Sub,"5, 5th, fifth, five, fiveth, v","5, 5th, fifth, five, fiveth, v",,t
53,Numbers Sub,"50, 50th, fift, fiftieth, fifty, fivezero, fivezeroth","50, 50th, fift, fifti, fiftieth, fivezero, fivezeroth",,t
54,Numbers Sub,"51, 51st, fiftyfirst, fiftyone, fiveone, fiveonest","51, 51st, fiftyfirst, fiftyon, fiveon, fiveonest",,t
55,Numbers Sub,"52, 52nd, fiftysecond, fiftytwo, fivetwo, fivetwond","52, 52nd, fiftysecond, fiftytwo, fivetwo, fivetwond",,t
56,Numbers Sub,"53, 53rd, fiftythird, fiftythree, fivethree, fivethreerd","53, 53rd, fiftythird, fiftythre, fivethre, fivethreerd",,t
57,Numbers Sub,"53, 53st, fiftythird, fiftythree, fivethree, fivethreed","53, 53st, fiftythird, fiftythre, fivethre",,t
58,Numbers Sub,"54, 54th, fiftyfour, fiftyfourth, fivefour, fivefourth","54, 54th, fiftyfour, fiftyfourth, fivefour, fivefourth",,t
59,Numbers Sub,"55, 55th, fiftyfifth, fiftyfive, fivefive, fivefiveth","55, 55th, fiftyf, fiftyfifth, fivef, fivefiveth",,t
60,Numbers Sub,"56, 56th, fiftysix, fiftysixth, fivesix, fivesixth","56, 56th, fiftysix, fiftysixth, fivesix, fivesixth",,t
61,Numbers Sub,"57, 57th, fiftyseven, fiftyseventh, fiveseven, fiveseventh","57, 57th, fiftyseven, fiftyseventh, fiveseven, fiveseventh",,t
62,Numbers Sub,"58, 58th, fiftyeight, fiftyeighth, fiveight, fiveighth","58, 58th, fiftyeight, fiftyeighth, fiveight, fiveighth",,t
63,Numbers Sub,"59, 59th, fiftynine, fiftyninth, fivenine, fivenineth","59, 59th, fiftynin, fiftyninth, fivenin, fivenineth",,t
64,Numbers Sub,"5th, fifth","5th, fifth",,t
65,Numbers Sub,"6, 6th, six, sixth, vi","6, 6th, six, sixth, vi",,t
66,Numbers Sub,"60, 60th, sixt, sixtieth, sixty, sixzero, sixzeroth","60, 60th, sixt, sixti, sixtieth, sixzero, sixzeroth",,t
67,Numbers Sub,"61, 61st, sixone, sixonest, sixtyfirst, sixtyone","61, 61st, sixon, sixonest, sixtyfirst, sixtyon",,t
68,Numbers Sub,"62, 62nd, sixtwo, sixtwond, sixtysecond, sixtytwo","62, 62nd, sixtwo, sixtwond, sixtysecond, sixtytwo",,t
69,Numbers Sub,"63, 63rd, sixthree, sixthreed, sixtythree, sixtythrird","63, 63rd, sixthre, sixtythre, sixtythrird",,t
70,Numbers Sub,"63, 63rd, sixthree, sixthreerd, sixtythird, sixtythree","63, 63rd, sixthre, sixthreerd, sixtythird, sixtythre",,t
71,Numbers Sub,"64, 64th, sixfour, sixfourth, sixtyfour, sixtyfourth","64, 64th, sixfour, sixfourth, sixtyfour, sixtyfourth",,t
72,Numbers Sub,"65, 65th, sixfive, sixfiveth, sixtyfifth, sixtyfive","65, 65th, sixfiv, sixfiveth, sixtyf, sixtyfifth",,t
73,Numbers Sub,"66, 66th, lxvi, sixsix, sixsixth, sixtysix, sixtysixth","66, 66th, lxvi, sixsix, sixsixth, sixtysix, sixtysixth",,t
74,Numbers Sub,"67, 67th, sixseven, sixseventh, sixtyseven, sixtyseventh","67, 67th, sixseven, sixseventh, sixtyseven, sixtyseventh",,t
75,Numbers Sub,"68, 68th, sixeight, sixeighth, sixtyeight, sixtyeighth","68, 68th, sixeight, sixeighth, sixtyeight, sixtyeighth",,t
76,Numbers Sub,"69, 69th, lxix, sixnine, sixnineth, sixtynine, sixtyninth","69, 69th, lxix, sixnin, sixnineth, sixtynin, sixtyninth",,t
77,Numbers Sub,"6th, sixth","6th, sixth",,t
78,Numbers Sub,"70, 70th, sevent, seventieth, seventy, sevenzero, sevenzeroth","70, 70th, sevent, seventi, seventieth, sevenzero, sevenzeroth",,t
79,Numbers Sub,"71, 71st, sevenone, sevenonest, seventyfirst, seventyone","71, 71st, sevenon, sevenonest, seventyfirst, seventyon",,t
80,Numbers Sub,"72, 72nd, seventwo, seventwond, seventysecond, seventytwo","72, 72nd, seventwo, seventwond, seventysecond, seventytwo",,t
81,Numbers Sub,"73, 73rd, seventhree, seventhreed, seventythird, seventythree","73, 73rd, seventhre, seventythird, seventythre",,t
82,Numbers Sub,"73, 73rd, seventhree, seventhreerd, seventythird, seventythree","73, 73rd, seventhre, seventhreerd, seventythird, seventythre",,t
83,Numbers Sub,"74, 74th, sevenfour, sevenfourth, seventyfour, seventyfourth","74, 74th, sevenfour, sevenfourth, seventyfour, seventyfourth",,t
84,Numbers Sub,"7th, seventh","7th, seventh",,t
85,Numbers Sub,"88, 88th, eighthree, eighthreerd, eightythird, eightythree","88, 88th, eighthre, eighthreerd, eightythird, eightythre",,t
87,Numbers Sub,"93, 93rd, ninethree, ninethreerd, ninetythird, ninetythree","93, 93rd, ninethre, ninethreerd, ninetythird, ninetythre",,t
88,Numbers Sub,"98, 98th, nineight, nineighth, ninetyeight, ninetyeighth","98, 98th, nineight, nineighth, ninetyeight, ninetyeighth",,t
89,Numbers Sub,"9th, nineth","9th, nineth",,t
90,Meat,"abattoir, abbatoir, butcher, halal, meat, pacer, pacing, packer, packing, sausage, slaughter, slaughterhouse","abattoir, abbatoir, butcher, halal, meat, pace, pacer, pack, packer, sausag, slaughter, slaughterhous",,t
91,Word Sub,"abbe, abbie, abby, abe, abey, abie, aby","abb, abbi, abe, abey, abi",,t
92,Names Sub,"abel, able","abel, abl",,t
93,Construction,"abode, acre, build, builder, building, buildingsolution, built, civil, constructco, construction, constructor, contract, contracting, contractor, deconstruct, deconstruction, deconstructor, demo, demolition, dev, develop, developer, development, dwelling, estate, facilities, facility, flat, handyman, home, improvement, land, landco, list, listing, meadow, mews, passivehaus, passivehouse, propco, propert, properties, property, propertysolution, realestate, realt, realtor, realty, remodel, reno, renovation, restore, structure","abod, acr, build, builder, buildingsolut, built, civil, construct, constructco, constructor, contract, contractor, deconstruct, deconstructor, demo, demolit, dev, develop, dwell, estat, facil, flat, handyman, home, improv, land, landco, list, meadow, mew, passivehaus, passivehous, propco, propert, properti, propertysolut, realest, realt, realti, realtor, remodel, reno, renov, restor, structur",,t
94,Education,"academia, academic, academy, class, college, curriculum, education, elearn, elearning, institute, learning, masterclass, school, ssat, university","academ, academi, academia, class, colleg, curriculum, educ, elearn, institut, learn, masterclass, school, ssat, univers",,t
921,Word Sub,"sage, saje","sage, saje",,t
95,Word Sub,"accelerate, xlr8, xlreight","acceler, xlr8, xlreight",,t
96,Word Sub,"access, axis, axys","access, axi",,t
97,Hospitality,"accommodate, concierge, hospitality, reservation","accommod, concierg, hospit, reserv",,t
98,Accounting,"account, accountant, accounting, admin, administrative, biz, bookkeep, bookkeeper, bookkeeping, business, calculate, calculation, calculations, compliance, corporate, cpa, cpas, dictate, document, hr, humanresources, ledger, office, personnel, secretary, tax, title, transcript, transcription, type, wordpro, wordprocessing","account, admin, administr, biz, bookkeep, busi, calcul, complianc, corpor, cpa, cpas, dictat, document, hr, humanresourc, ledger, offic, personnel, secretari, tax, titl, transcript, type, wordpro, wordprocess",,t
99,Financial,"accept, acceptance, acept, aset, asset, baretrustee, bt, capital, capitol, credit, debenture, diversified, emd, equit, equity, exemptmarketdealer, finance, financial, financing, finco, fincorp, fintec, fintech, fund, fundco, homeequity, invest, investco, investing, investment, investor, investpro, lend, lendco, lender, lending, loan, mortgage, mutual, mutualfund, nominee, payday, portfolio, royalties, royalty, securities, trust, trustco, venturecapital, wealth, wealthmanagement","accept, acept, aset, asset, baretruste, bt, capit, capitol, credit, debentur, diversifi, emd, equit, equiti, exemptmarketdeal, financ, financi, finco, fincorp, fintec, fintech, fund, fundco, homeequ, invest, investco, investor, investpro, lend, lendco, lender, loan, mortgag, mutual, mutualfund, nomine, payday, portfolio, royalti, secur, trust, trustco, venturecapit, wealth, wealthmanag",,t
100,Sound,"acoustics, amp, amplifier, audio, bass, beat, beatz, broadcast, cd, dejay, dj, drum, electronic, foley, guitar, homeentertainment, music, radio, record, sound, stereo, tape, vj","acoust, amp, amplifi, audio, bass, beat, beatz, broadcast, cd, dejay, dj, drum, electron, foley, guitar, homeentertain, music, radio, record, sound, stereo, tape, vj",,t
101,Word Sub,"acqua, acwa, aqua","acqua, acwa, aqua",,t
102,Plastics,"acrylic, plastic, poli, poly, pvc, vinyl","acryl, plastic, poli, pvc, vinyl",,t
103,Mediation,"adjudicate, adjudicated, adr, agree, agreement, arbitrate, dispute, mediate, mediated, mediation, negotiate, negotiated, negotiation, resolution, resolve","adjud, adr, agre, agreement, arbitr, disput, mediat, negoti, resolut, resolv",,t
104,Claims,"adjust, adjustment, appraisal, claim","adjust, apprais, claim",,t
105,Travel,"adventure, astrotourism, backpacking, cruise, cruiseship, destination, expedition, getaway, guide, guides, hiking, holiday, outdoor, recreation, safari, tour, tourist, travel, treck, trek, treking, trip, vacation, vacay, voyage","adventur, astrotour, backpack, cruis, cruiseship, destin, expedit, getaway, guid, hike, holiday, outdoor, recreat, safari, tour, tourist, travel, treck, trek, treke, trip, vacat, vacay, voyag",,t
106,Advertising,"ads, advertise, advertising, advertize, marketing, promo, promotion","ad, advert, advertis, market, promo, promot",,t
107,Consulting,"advise, adviser, advising, advisor, advisory, analyse, analytic, analytix, analyze, coach, coaching, consult, consultancy, consultant, consulting, counsel, counselling","advis, advisor, advisori, analys, analyt, analytix, analyz, coach, consult, counsel",,t
108,Word Sub,"aerial, arial, ariel","aerial, arial, ariel",,t
109,Word Sub,"aeries, aries","aeri, ari",,t
110,Flight,"aero, aeroplane, aerospace, air, aircraft, airframe, airkraft, airpark, airplane, airstrip, arow, aviat, aviate, aviation, ayr, chopper, flight, flite, fly, flyte, hangar, hanger, heli, helicopter, helipad, jet, plane, prop, space, ultralight","aero, aeroplan, aerospac, air, aircraft, airfram, airkraft, airpark, airplan, airstrip, arow, aviat, ayr, chopper, fli, flight, flite, flyte, hangar, hanger, heli, helicopt, helipad, jet, plane, prop, space, ultralight",,t
111,Fitness,"aerobic, athletic, athletictrain, athletictraining, athletix, barre, bodybuild, bootcamp, cardio, circuit, condition, conditioning, essentric, exercise, fit, gym, hottub, hotub, kundalini, movement, muscle, parkour, performance, pilates, pool, slim, spa, spin, spincycle, strength, thin, train, trainer, weight, workout, yoga, yogi","aerob, athlet, athletictrain, athletix, barr, bodybuild, bootcamp, cardio, circuit, condit, essentr, exercis, fit, gym, hottub, hotub, kundalini, movement, muscl, parkour, perform, pilat, pool, slim, spa, spin, spincycl, strength, thin, train, trainer, weight, workout, yoga, yogi",,t
112,Beauty,"aesthetic, aesthetix, antiaging, barber, barbershop, beard, beautician, beautique, beauty, bodybar, brow, browbar, coif, coiffure, cosmetic, cosmetologist, cosmetology, cut, cutz, dayspa, electrolysis, esthetic, extention, eyebrow, eyelash, glam, glamour, groom, hair, hairstyle, hairstyling, healspa, laser, laserclinic, lash, lashbar, makeover, makeup, mani, manicure, manscape, medispa, medspa, microblade, nail, pedi, pedicure, pedispa, salon, serum, skin, spa, style, sugaring, tress, waxbar, waxing","aesthet, aesthetix, antiag, barber, barbershop, beard, beauti, beautician, beautiqu, bodybar, brow, browbar, coif, coiffur, cosmet, cosmetolog, cosmetologist, cut, cutz, dayspa, electrolysi, esthet, extent, eyebrow, eyelash, glam, glamour, groom, hair, hairstyl, healspa, laser, laserclin, lash, lashbar, makeov, makeup, mani, manicur, manscap, medispa, medspa, microblad, nail, pedi, pedicur, pedispa, salon, serum, skin, spa, style, sugar, tress, wax, waxbar",,t
113,Word Sub,"agent, broker, factor","agent, broker, factor",,t
114,Aggregate,"aggregate, crush, fill, gravel, mater, sand, soil","aggreg, crush, fill, gravel, mater, sand, soil",,t
115,Farming,"agra, agri, agricultural, agriculture, agro, angus, catle, cattle, crop, cultivate, cultivation, farm, farming, farmland, harvest, holstein, homestead, livestock, orchard, ranch, ranchland, stable, steer","agra, agri, agricultur, agro, angus, catl, cattl, crop, cultiv, farm, farmland, harvest, holstein, homestead, livestock, orchard, ranch, ranchland, stabl, steer",,t
116,Martial Arts,"aikido, aikikai, bjj, boxing, brazilianjiuitsu, capoeira, fight, fighting, fightnight, fightnite, grappling, hapkido, jiujitsu, judo, karate, kickbox, kickboxing, kravmaga, kungfu, martial, mixedmartialarts, mma, muaythai, pankration, sambo, savate, selfdefence, strike, striking, taekwondo, wingchun, wrestle, wrestling","aikido, aikikai, bjj, box, brazilianjiuitsu, capoeira, fight, fightnight, fightnit, grappl, hapkido, jiujitsu, judo, karat, kickbox, kravmaga, kungfu, martial, mixedmartialart, mma, muaythai, pankrat, sambo, savat, selfdef, strike, taekwondo, wingchun, wrestl",,t
117,Mechanical,"air, aircondition, airconditioner, balance, climate, climatecontrol, comfort, cool, cooling, furnace, gas, gasfit, heat, heater, heatpump, hvac, hydronics, mechanical, pipefit, plumber, plumbers, plumbing, sheetmetal, vent, ventilation, waterheater","air, aircondit, aircondition, balanc, climat, climatecontrol, comfort, cool, furnac, gas, gasfit, heat, heater, heatpump, hvac, hydron, mechan, pipefit, plumb, plumber, sheetmet, vent, ventil, waterheat",,t
214,Fasteners,"bolt, fasten, nut, screw, spiral","bolt, fasten, nut, screw, spiral",,t
263,Word Sub,"key, loch, lock, lok, quay","key, loch, lock, lok, quay",,t
118,Car Hire,"airport, airporter, blablacar, blackcar, cab, carpool, carservice, carshare, chauffeur, lift, limo, limousine, livery, lyft, pedicab, ridehailing, rider, taxi, towncar, uber, udrive","airport, blablacar, blackcar, cab, carpool, carservic, carshar, chauffeur, lift, limo, limousin, liveri, lyft, pedicab, ridehail, rider, taxi, towncar, uber, udriv",,t
119,Word Sub,"al, all, aul, awl","al, all, aul, awl",,t
120,Names Sub,"alan, alen, allan, allen, allin","alan, alen, allan, allen, allin",,t
121,Security,"accesscontrol, alarm, armed, armedaccess, defence, forensic, gard, guard, homewatch, investigate, investigation, investigator, locksmith, monitor, patrol, propertywatch, protect, protection, protective, response, secure, security, surveillance, tactic, watch","accesscontrol, alarm, arm, armedaccess, defenc, forens, gard, guard, homewatch, investig, locksmith, monitor, patrol, propertywatch, protect, respons, secur, surveil, tactic, watch",,t
122,Hardbar,"alcohol, bourbon, brandy, digestif, distillery, fireball, gin, grappa, hardbar, hooch, liquor, moonshine, rum, scotch, spirit, tequila, vodka, whiskey","alcohol, bourbon, brandi, digestif, distilleri, firebal, gin, grappa, hardbar, hooch, liquor, moonshin, rum, scotch, spirit, tequila, vodka, whiskey",,t
123,Beer,"ale, beer, brew, brewery, craftbeer, hops, indianpaleale, ipa, lager, stout","ale, beer, brew, breweri, craftbeer, hop, indianpaleal, ipa, lager, stout",,t
124,Bowling,"10pin, 5pin, aley, alley, biliard, bowl, bowling, lanes","10pin, 5pin, aley, alley, biliard, bowl, lane",,t
125,Word Sub,"alfa, alpha","alfa, alpha",,t
126,Names Sub,"alex, alick, alix, alx","alex, alick, alix, alx",,t
127,Metal,"alloy, aluminum, casting, cnc, duct, fab, forge, foundry, iron, metal, metalart, metalwerk, metalwerx, metalwork, metalworx, metalwurk, rail, railing, reinforce, stainless, stamping, steel, tbar, tool, weld, welding","alloy, aluminum, cast, cnc, duct, fab, forg, foundri, iron, metal, metalart, metalwerk, metalwerx, metalwork, metalworx, metalwurk, rail, reinforc, stainless, stamp, steel, tbar, tool, weld",added cnc,t
128,Tailoring,"alteration, crest, dressmacker, embroider, embroidery, mend, mending, sew, sewing, stitch, tailor, thread, threadz","alter, crest, dressmack, embroid, embroideri, mend, sew, stitch, tailor, thread, threadz",,t
129,Word Sub,"ambiance, ambience","ambianc, ambienc",,t
130,Firstaid,"ambulance, ambulatory, emergency, firstaid, firstresponse, medic, mtc, ofa, paramedic, paramedical","ambul, ambulatori, emerg, firstaid, firstrespons, medic, mtc, ofa, paramed",,t
131,Weapons,"ammo, ammunition, armament, armor, arms, artillery, bullet, firearm, gun, pistol, reloading, rifle, target, weapon","ammo, ammunit, arm, armament, armor, artilleri, bullet, firearm, gun, pistol, reload, rifl, target, weapon",,t
132,Fishing,"adipose, angling, aquaculture, aquafarm, bait, charter, crab, crabbing, excursion, fish, fisheries, fishery, fishing, fly, guide, hatchery, jigging, lure, mariculture, outfit, outfiter, outfitter, oyster, prawn, prawning, reel, rod, salmon, seafarm, seafood, shellfish, sportfish, spotprawn, tackle, trout","adipos, angl, aquacultur, aquafarm, bait, charter, crab, excurs, fish, fisheri, fli, guid, hatcheri, jig, lure, maricultur, outfit, outfitt, oyster, prawn, reel, rod, salmon, seafarm, seafood, shellfish, sportfish, spotprawn, tackl, trout",,t
133,Pets,"animal, animalcare, criter, crittercare, paw, pet, petcare, tail, vet, veterinarian, veterinary","anim, animalcar, criter, crittercar, paw, pet, petcar, tail, vet, veterinari, veterinarian",,t
134,Productions,"animate, animation, carton, cartoon, cast, cinema, crossreality, dud, dvd, entertain, entertainer, entertainment, extendedreality, film, filming, headshot, infotainment, kinema, kinemacolor, kinemacolour, media, model, motion, movie, multimedia, news, newsco, newsgroup, picture, podcast, production, reality, release, short, shortfilm, streaming, studios, talent, technicolor, technicolour, television, theater, theatre, tv, vcr, vid, video, videographer, videography, vids, vidz, virtual, virtualreality, vr, xr","anim, carton, cartoon, cast, cinema, crossreal, dud, dvd, entertain, extendedr, film, headshot, infotain, kinema, kinemacolor, kinemacolour, media, model, motion, movi, multimedia, news, newsco, newsgroup, pictur, podcast, product, realiti, releas, short, shortfilm, stream, studio, talent, technicolor, technicolour, televis, theater, theatr, tv, vcr, vid, video, videograph, videographi, vidz, virtual, virtualr, vr, xr",,t
135,Communication,"answer, call, cell, cellphone, cellular, com, communicate, communication, hotline, longdistance, mobile, network, page, pager, phone, reconect, tel, telecom, telecommunication, telematic, telephone, voice, voip, wifi, wireles, wireless","answer, call, cell, cellphon, cellular, com, communic, hotlin, longdist, mobil, network, page, pager, phone, reconect, tel, telecom, telecommun, telemat, telephon, voic, voip, wifi, wirel, wireless",,t
136,Collections,"antique, bailiff, collect, memorabilia, process, processerving, processserver, skiptracer, skiptracing, tracing, track, tracking","antiqu, bailiff, collect, memorabilia, process, processerv, processserv, skiptrac, trace, track",,t
137,Fashion,"activewear, apparel, athletica, attire, bikini, boutique, boutiquez, casual, clothes, clothez, clothier, clothing, couture, fashion, finery, garb, garment, garmentz, kimono, lingerie, scrub, shirt, tailor, teeshirt, tshirt, uniform, wardrobe, wear, wearz","activewear, apparel, athletica, attir, bikini, boutiqu, boutiquez, casual, cloth, clothez, clothier, coutur, fashion, fineri, garb, garment, garmentz, kimono, lingeri, scrub, shirt, tailor, teeshirt, tshirt, uniform, wardrob, wear, wearz",,t
138,Housing,"apartment, apt, condo, court, flat, loft, manor, place, residence, strata, stratum, suite, townhome, townhouse, vila, villa","apart, apt, condo, court, flat, loft, manor, place, resid, strata, stratum, suit, townhom, townhous, vila, villa",,t
139,Beekeeping,"apiary, apiculture, apitherapy, bee, beekeeper, beekeeping, beeswax, hive, honey, mead, meadery, nectar, pollen","apiari, apicultur, apitherapi, bee, beekeep, beeswax, hive, honey, mead, meaderi, nectar, pollen",,t
140,Sleep,"apnea, cpap, fatigue, fatiguemanagement, o2, oxygen, respiration","apnea, cpap, fatigu, fatiguemanag, o2, oxygen, respir",,t
141,Word Sub,"apostle, apotres","apostl, apotr",,t
